Year,Rep,Blk,Entry,Treatment,Accession,Name,Main_plot,x,y,salinity_0_6,salinity_6_24,SLA_leaf_area,SLA_leaf_wt,standct_early_row1,standct_early_row2,standct_late_row1,standct_late_row2,plants_m2,X_4_plant_bloom_Julian,flower,height_front,height_back,height,lodging,matu,maturity,survivors_plot,survivor_density,survivor_perc_indian,survivor_perc,testweight_g,seed_200wt_g,seed_ct_200wt,dirty_wt_kg,clean_wt_kg,oil_perc,Comments,Harvest_date
2016,3,6,289,Control,XRQ,,2099,492.5,45,0,0,NA,NA,16,14,NA,NA,3.237670949,228,69,150,150,150,2,287,136,30,NA,NA,33.33333333,187,8.476,200,0.74,0.51,38.49580838,,NA
2016,3,6,30,Control,Ames 31725,UGA-SAM1-032,1100,497.5,10,0,0,NA,NA,24,17,NA,NA,4.424816964,228,69,94,128,111,1,287,136,41,NA,NA,45.55555556,178.37,6.935,200,0.49,0.23,35.55697313,,NA
2016,3,6,32,Control,Ames 31727,UGA-SAM1-034,1097,482.5,10,0,0,NA,NA,14,20,NA,NA,3.669360409,232,73,167,162,164.5,1,287,136,34,NA,NA,37.77777778,201.91,5.888,200,0.63,0.12,39.00119474,,NA
2016,3,6,34,Saline,Ames 31729,UGA-SAM1-036,9096,477.5,330,4.04,5.25,608.21,3.77,19,22,NA,NA,4.424816964,221,62,122,98,110,1,272,121,34,3.669360409,82.92682927,37.77777778,181.87,10.12,200,0.32,0.23,33.46310331,,NA
2016,3,6,51,Saline,Ames 31746,UGA-SAM1-053,10094,467.5,365,6.05,7.16,988.87,5.87,23,22,NA,NA,4.856506424,232,73,123,96,109.5,1,287,136,17,1.834680204,37.77777778,18.88888889,147.6,7.973,200,0.48,0.32,40.93860231,,NA
2016,3,6,53,Saline,Ames 31748,UGA-SAM1-055,9099,492.5,330,3.97,5.25,668.61,3.99,18,13,NA,NA,3.345593314,232,73,113,97,105,1,287,136,24,2.590136759,77.41935484,26.66666667,186.2,5.506,200,0.46,0.24,37.68511862,,NA
2016,3,6,55,Control,Ames 31750,UGA-SAM1-057,1092,457.5,10,0,0,NA,NA,25,22,NA,NA,5.072351153,227,68,125,117,121,2,287,136,47,NA,NA,52.22222222,199.41,6.153,200,0.71,0.2,38.91769022,,NA
2016,3,6,71,Control,Ames 31766,UGA-SAM1-073,1098,487.5,10,0,0,NA,NA,24,21,NA,NA,4.856506424,227,68,110,133,121.5,1,277,126,45,NA,NA,50,212.59,4.759,200,1.14,0.56,39.11326775,,NA
2016,3,6,93,Saline,Ames 31789,UGA-SAM1-097,9094,467.5,330,4.07,5.26,1071.11,5.95,22,18,NA,NA,4.316894599,230,71,102,117,109.5,3,272,121,32,3.453515679,80,35.55555556,152.71,15.765,200,1.01,0.57,19.5931018,,NA
2016,3,6,96,Control,Ames 31792,UGA-SAM1-100,2092,457.5,45,0,0,NA,NA,25,22,NA,NA,5.072351153,221,62,149,151,150,1,287,136,47,NA,NA,52.22222222,171.98,8.14,200,0.76,0.43,33.25691489,,NA
2016,3,6,99,Control,Ames 31795,UGA-SAM1-103,2094,467.5,45,0,0,NA,NA,29,19,NA,NA,5.180273518,227,68,169,154,161.5,2,287,136,48,NA,NA,53.33333333,197.94,7.228,200,0.72,0.43,38.74600639,,NA
2016,3,7,122,Control,Ames 31818,UGA-SAM1-126,3093,462.5,80,0.03,0.06,NA,NA,27,34,NA,NA,6.583264263,226,67,157,116,136.5,5,287,136,61,NA,NA,67.77777778,179.43,10.844,200,1.04,0.79,37.52635783,,NA
2016,3,7,123,Control,Ames 31819,UGA-SAM1-127,4096,477.5,115,0.43,0.32,NA,NA,21,22,NA,NA,4.640661694,228,69,173,166,169.5,1,287,136,43,NA,NA,47.77777778,155.49,11.158,200,0.7,0.46,22.20359281,,NA
2016,3,7,128,Saline,Ames 31824,UGA-SAM1-132,12099,492.5,435,10.28,9.62,NA,NA,8,7,NA,NA,1.618835475,230,71,52,60,56,1,272,121,15,1.618835475,100,16.66666667,139.26,9.262,200,0.15,0.09,26.73362028,,NA
2016,3,7,131,Control,Ames 31827,UGA-SAM1-135,3092,457.5,80,0.01,0.07,NA,NA,24,22,NA,NA,4.964428789,221,62,112,106,109,4,287,136,46,NA,NA,51.11111111,183.1,9.535,200,0.42,0.25,39.98479878,,NA
2016,3,7,131,Saline,Ames 31827,UGA-SAM1-135,11097,482.5,400,8.37,8.67,NA,NA,9,11,NA,NA,2.158447299,232,73,61,61,61,1,287,136,10,1.07922365,50,11.11111111,161.33,11.9,200,0.21,0.14,37.32812833,,NA
2016,3,7,132,Saline,Ames 31828,UGA-SAM1-136,12093,462.5,435,10.3,9.54,NA,NA,2,2,NA,NA,0.43168946,237,78,75,NA,75,1,277,126,1,0.107922365,25,1.111111111,NA,8.281,200,0.03,0.01,NA,,NA
2016,3,7,140,Control,Ames 31836,UGA-SAM1-144,4099,492.5,115,0.47,0.29,NA,NA,26,31,NA,NA,6.151574803,225,66,156,153,154.5,6,287,136,57,NA,NA,63.33333333,185.75,5.661,200,0.42,0.2,38.39800488,,NA
2016,3,7,147,Saline,Ames 31843,UGA-SAM1-151,11093,462.5,400,8.36,8.72,NA,NA,11,15,NA,NA,2.805981489,237,78,78,80,79,1,272,121,16,1.726757839,61.53846154,17.77777778,141.16,8.032,200,0.25,0.1,21.96825986,,NA
2016,3,7,149,Saline,Ames 31845,UGA-SAM1-153,11094,467.5,400,8.38,8.71,NA,NA,14,12,NA,NA,2.805981489,230,71,69,78,73.5,1,287,136,17,1.834680204,65.38461538,18.88888889,147.46,9.826,200,0.21,0.08,30.86090426,,NA
2016,3,7,158,Saline,Ames 31854,UGA-SAM1-162,11100,497.5,400,8.29,8.57,NA,NA,5,4,NA,NA,0.971301285,241,82,61,98,79.5,1,287,136,5,0.539611825,55.55555556,5.555555556,174.18,7.92,200,0.09,0.06,32.90541259,,NA
2016,3,7,161,Saline,Ames 31857,UGA-SAM1-165,12095,472.5,435,10.34,9.58,NA,NA,3,2,NA,NA,0.539611825,235,76,42,50,46,2,282,131,4,0.43168946,80,4.444444444,167,8.281,200,0.08,0.05,32.77609078,,NA
2016,3,7,173,Control,Ames 31869,UGA-SAM1-177,4094,467.5,115,0.41,0.34,NA,NA,22,22,NA,NA,4.748584059,227,68,120,137,128.5,2,287,136,44,NA,NA,48.88888889,131.4,14.259,200,1.38,0.96,28.85899592,,NA
2016,3,7,177,Saline,Ames 31873,UGA-SAM1-181,11099,492.5,400,8.32,8.61,NA,NA,8,5,NA,NA,1.402990745,230,71,55,55,55,1,287,136,8,0.86337892,61.53846154,8.888888889,182.76,8.402,200,0.11,0.08,30.96591513,,NA
2016,3,7,180,Control,Ames 31876,UGA-SAM1-184,3097,482.5,80,0.1,0.02,NA,NA,25,23,NA,NA,5.180273518,227,68,140,147,143.5,1,287,136,48,NA,NA,53.33333333,187.73,9.578,200,1.6,1.2,33.30699234,,NA
2016,3,7,19,Control,Ames 31713,UGA-SAM1-020,3096,477.5,80,0.08,0.03,NA,NA,33,19,NA,NA,5.611962978,228,69,136,143,139.5,2,287,136,52,NA,NA,57.77777778,178.17,9.272,200,1.14,0.74,38.53544776,,NA
2016,3,7,200,Saline,Ames 31898,UGA-SAM1-206,11095,472.5,400,8.39,8.7,NA,NA,6,10,NA,NA,1.726757839,237,78,77,76,76.5,1,287,136,15,1.618835475,93.75,16.66666667,149.42,10.658,200,0.27,0.2,33.85548551,,NA
2016,3,7,201,Saline,Ames 31899,UGA-SAM1-207,12092,457.5,435,10.27,9.52,NA,NA,3,4,NA,NA,0.755456555,258,99,60,NA,60,1,287,136,1,0.107922365,14.28571429,1.111111111,NA,NA,200,NA,0,NA,,NA
2016,3,7,215,Control,Ames 31913,UGA-SAM1-221,4093,462.5,115,0.4,0.35,NA,NA,24,23,NA,NA,5.072351153,230,71,146,146,146,3,287,136,47,NA,NA,52.22222222,175.67,10.822,200,0.37,0.18,33.29298664,,NA
2016,3,7,219,Saline,Ames 31917,UGA-SAM1-225,12096,477.5,435,10.35,9.6,NA,NA,5,5,NA,NA,1.07922365,230,71,60,53,56.5,1,277,126,3,0.323767095,30,3.333333333,159.08,9.7,200,0.18,0.11,31.4408808,,NA
2016,3,7,231,Control,Ames 31930,UGA-SAM1-238,4095,472.5,115,0.42,0.33,NA,NA,31,24,NA,NA,5.935730073,225,66,162,144,153,1,272,121,55,NA,NA,61.11111111,193.44,5.605,200,1.41,0.71,35.85168143,,NA
2016,3,7,234,Control,Ames 31933,UGA-SAM1-241,4098,487.5,115,0.46,0.3,NA,NA,26,26,NA,NA,5.611962978,228,69,106,142,124,3,287,136,52,NA,NA,57.77777778,169.17,7.705,200,1.02,0.72,38.46061767,,NA
2016,3,7,240,Control,Ames 31939,UGA-SAM1-247,3100,497.5,80,0.16,0,NA,NA,28,28,NA,NA,6.043652438,225,66,123,151,137,3,272,121,56,NA,NA,62.22222222,168.4,9.79,200,0.97,0.73,37.05670927,,NA
2016,3,7,242,Saline,Ames 31942,UGA-SAM1-250,11098,487.5,400,8.35,8.64,NA,NA,14,12,NA,NA,2.805981489,228,69,91,65,78,1,287,136,20,2.158447299,76.92307692,22.22222222,210.36,7.823,200,0.33,0.22,36.3454168,,NA
2016,3,7,252,Control,Ames 31952,UGA-SAM1-260,3098,487.5,80,0.12,0.01,NA,NA,20,17,NA,NA,3.993127504,230,71,167,155,161,1,287,136,37,NA,NA,41.11111111,138.23,7.397,200,0.99,0.56,29.41497286,,NA
2016,3,7,261,Control,Ames 31961,UGA-SAM1-269,3099,492.5,80,0.14,0,NA,NA,22,23,NA,NA,4.856506424,228,69,165,183,174,3,287,136,45,NA,NA,50,164.32,7.169,200,1.25,0.78,36.50622605,,NA
2016,3,7,282,Saline,HA 451,,11096,477.5,400,8.39,8.69,NA,NA,15,11,NA,NA,2.805981489,239,80,69,93,81,4,287,136,21,2.266369664,80.76923077,23.33333333,NA,NA,200,NA,NA,NA,,NA
2016,3,7,285,Control,RHA 472,,4097,482.5,115,0.44,0.31,NA,NA,17,28,NA,NA,4.856506424,226,67,118,144,131,1,287,136,45,NA,NA,50,208.29,6.286,200,0.88,0.51,40.99315895,,NA
2016,3,7,288,Control,RHA 478,,4092,457.5,115,0.39,0.36,NA,NA,26,25,NA,NA,5.504040613,228,69,151,149,150,1,287,136,51,NA,NA,56.66666667,203.95,5.629,200,0.79,0.21,36.78401951,,NA
2016,3,7,31,Saline,Ames 31726,UGA-SAM1-033,11092,457.5,400,8.34,8.72,NA,NA,10,7,NA,NA,1.834680204,232,73,57,87,72,5,272,121,12,1.29506838,70.58823529,13.33333333,NA,7.847,200,0.03,0.01,NA,,NA
2016,3,7,45,Saline,Ames 31740,UGA-SAM1-047,12098,487.5,435,10.31,9.62,NA,NA,11,5,NA,NA,1.726757839,235,76,86,94,90,1,277,126,10,1.07922365,62.5,11.11111111,NA,NA,200,NA,0,NA,,NA
2016,3,7,54,Control,Ames 31749,UGA-SAM1-056,3094,467.5,80,0.04,0.05,NA,NA,24,18,NA,NA,4.532739329,226,67,164,171,167.5,4,272,121,42,NA,NA,46.66666667,179.7,9.795,200,0.76,0.49,30.68529944,,NA
2016,3,7,67,Saline,Ames 31762,UGA-SAM1-069,12097,482.5,435,10.33,9.61,NA,NA,1,9,NA,NA,1.07922365,239,80,NA,93,93,1,272,121,3,0.323767095,30,3.333333333,129.06,11.014,200,0.06,0.04,29.30664269,,NA
2016,3,7,85,Control,Ames 31780,UGA-SAM1-088,3095,472.5,80,0.06,0.04,NA,NA,20,20,NA,NA,4.316894599,230,71,152,154,153,3,287,136,40,NA,NA,44.44444444,152.72,7.751,200,1.21,0.76,33.59063798,,NA
2016,3,7,85,Saline,Ames 31780,UGA-SAM1-088,12094,467.5,435,10.33,9.56,NA,NA,9,2,NA,NA,1.187146015,230,71,81,91,86,1,277,126,4,0.43168946,36.36363636,4.444444444,NA,10.011,200,0.03,0.02,NA,,NA
2016,3,8,106,Saline,Ames 31802,UGA-SAM1-110,14098,487.5,505,11.95,9.08,NA,NA,11,6,NA,NA,1.834680204,239,80,40,78,59,NA,277,126,13,1.402990745,76.47058824,14.44444444,117.52,15.034,200,0.12,0.06,21.08556461,,NA
2016,3,8,107,Saline,Ames 31803,UGA-SAM1-111,13093,462.5,470,11.57,9.48,NA,NA,7,2,NA,NA,0.971301285,237,78,60,85,72.5,NA,287,136,5,0.539611825,55.55555556,5.555555556,NA,7.795,200,0.07,0.01,NA,,NA
2016,3,8,11,Control,Ames 31705,UGA-SAM1-012,5100,497.5,150,0.65,0.44,NA,NA,30,25,NA,NA,5.935730073,213,54,86,94,90,1,263,112,55,NA,NA,61.11111111,182.88,10.778,200,0.63,0.48,35.91962782,,NA
2016,3,8,118,Saline,Ames 31814,UGA-SAM1-122,13098,487.5,470,11.5,9.89,NA,NA,6,4,NA,NA,1.07922365,235,76,53,46,49.5,NA,277,126,5,0.539611825,50,5.555555556,NA,NA,200,0.004,0,NA,,NA
2016,3,8,121,Saline,Ames 31817,UGA-SAM1-125,13100,497.5,470,11.47,10.08,NA,NA,4,0,NA,NA,0.43168946,215,56,110,112,111,NA,287,136,3,0.323767095,75,3.333333333,144.79,13.676,200,0.06,0.05,25.18453707,,NA
2016,3,8,138,Saline,Ames 31834,UGA-SAM1-142,14092,457.5,505,11.83,8.63,NA,NA,2,3,NA,NA,0.539611825,252,93,40,30,35,NA,287,136,0,0,0,0,NA,NA,200,NA,0,NA,,NA
2016,3,8,153,Saline,Ames 31849,UGA-SAM1-157,13097,482.5,470,11.52,9.8,NA,NA,8,7,NA,NA,1.618835475,242,83,81,89,85,NA,287,136,8,0.86337892,53.33333333,8.888888889,NA,11.958,200,0.06,0.02,23.34518251,,NA
2016,3,8,165,Control,Ames 31861,UGA-SAM1-169,6092,457.5,185,0.77,0.57,NA,NA,29,23,NA,NA,5.611962978,225,66,151,153,152,2,287,136,52,NA,NA,57.77777778,202.65,7.063,200,0.63,0.26,42.88679346,,NA
2016,3,8,191,Control,Ames 31888,UGA-SAM1-196,5094,467.5,150,0.62,0.49,NA,NA,27,25,NA,NA,5.611962978,226,67,151,142,146.5,1,287,136,52,NA,NA,57.77777778,183.87,9.982,200,0.86,0.62,36.85126667,,NA
2016,3,8,2,Control,Ames 31695,UGA-SAM1-002,6093,462.5,185,0.77,0.56,NA,NA,27,33,NA,NA,6.475341898,227,68,169,156,162.5,2,287,136,60,NA,NA,66.66666667,137.68,4.554,200,1.02,0.54,28.56918907,,NA
2016,3,8,205,Saline,Ames 31903,UGA-SAM1-211,13099,492.5,470,11.49,9.98,NA,NA,9,3,NA,NA,1.29506838,230,71,31,51,41,NA,277,126,9,0.971301285,75,10,130.33,10.224,200,0.092,0.049,29.00956938,,NA
2016,3,8,215,Saline,Ames 31913,UGA-SAM1-221,14095,472.5,505,11.89,8.81,NA,NA,3,5,NA,NA,0.86337892,246,87,NA,66,66,NA,277,126,2,0.21584473,25,2.222222222,NA,NA,200,0.016,0.001,NA,,NA
2016,3,8,218,Control,Ames 31916,UGA-SAM1-224,6094,467.5,185,0.76,0.55,NA,NA,30,28,NA,NA,6.259497168,227,68,145,169,157,1,287,136,58,NA,NA,64.44444444,215.97,6.946,200,1.56,1.08,46.96457198,,NA
2016,3,8,220,Control,Ames 31918,UGA-SAM1-226,5098,487.5,150,0.64,0.45,NA,NA,27,24,NA,NA,5.504040613,235,76,189,171,180,1,287,136,51,NA,NA,56.66666667,185.11,7.126,200,0.83,0.53,34.57167318,,NA
2016,3,8,224,Control,Ames 31922,UGA-SAM1-230,5092,457.5,150,0.62,0.51,NA,NA,29,23,NA,NA,5.611962978,227,68,140,147,143.5,1,287,136,52,NA,NA,57.77777778,195.29,8.042,200,1.01,0.64,32.63334935,,NA
2016,3,8,242,Control,Ames 31942,UGA-SAM1-250,6097,482.5,185,0.76,0.52,NA,NA,24,29,NA,NA,5.719885343,230,71,168,150,159,1,287,136,53,NA,NA,58.88888889,212.06,6.694,200,1.14,0.56,40.77386506,,NA
2016,3,8,249,Control,Ames 31949,UGA-SAM1-257,5095,472.5,150,0.62,0.48,NA,NA,24,26,NA,NA,5.396118248,230,71,195,200,197.5,1,287,136,50,NA,NA,55.55555556,180.95,9.439,200,2.16,1.52,33.5773488,,NA
2016,3,8,257,Saline,Ames 31957,UGA-SAM1-265,14099,492.5,505,11.97,9.18,NA,NA,4,6,NA,NA,1.07922365,242,83,66,71,68.5,NA,287,136,5,0.539611825,50,5.555555556,NA,5.441,200,0.03,0.009,NA,,NA
2016,3,8,272,Control,Ames 31972,UGA-SAM1-280,5097,482.5,150,0.63,0.46,NA,NA,21,27,NA,NA,5.180273518,237,78,120,132,126,1,287,136,48,NA,NA,53.33333333,171.04,7.01,200,0.87,0.52,34.32035976,,NA
2016,3,8,274,Control,Ames 31975,UGA-SAM1-283,6096,477.5,185,0.76,0.53,NA,NA,25,15,NA,NA,4.316894599,227,68,109,105,107,2,287,136,40,NA,NA,44.44444444,158.36,10.083,200,0.79,0.56,29.11609709,,NA
2016,3,8,274,Saline,Ames 31975,UGA-SAM1-283,14094,467.5,505,11.87,8.74,NA,NA,4,1,NA,NA,0.539611825,242,83,29,40,34.5,NA,277,126,3,0.323767095,60,3.333333333,NA,NA,200,0.012,0.003,NA,,NA
2016,3,8,28,Saline,Ames 31722,UGA-SAM1-029,13095,472.5,470,11.54,9.63,NA,NA,6,3,NA,NA,0.971301285,235,76,62,45,53.5,NA,287,136,3,0.323767095,33.33333333,3.333333333,NA,6.187,200,0.018,0.007,NA,,NA
2016,3,8,42,Control,Ames 31737,UGA-SAM1-044,5096,477.5,150,0.63,0.47,NA,NA,25,26,NA,NA,5.504040613,221,62,146,135,140.5,2,272,121,51,NA,NA,56.66666667,177.21,10.754,200,1.3,1.04,35.338044,,NA
2016,3,8,45,Control,Ames 31740,UGA-SAM1-047,6098,487.5,185,0.76,0.52,NA,NA,20,28,NA,NA,5.180273518,228,69,166,158,162,2,287,136,48,NA,NA,53.33333333,178.76,9.008,200,1.58,1.1,38.28588928,,NA
2016,3,8,54,Saline,Ames 31749,UGA-SAM1-056,13096,477.5,470,11.53,9.71,NA,NA,12,0,NA,NA,1.29506838,230,71,43,72,57.5,NA,287,136,7,0.755456555,58.33333333,7.777777778,NA,11.801,200,0.05,0.04,33.75719156,,NA
2016,3,8,66,Saline,Ames 31761,UGA-SAM1-068,14096,477.5,505,11.91,8.89,NA,NA,2,2,NA,NA,0.43168946,NA,NA,NA,80,80,NA,287,136,3,0.323767095,75,3.333333333,NA,NA,200,0.009,0,NA,,NA
2016,3,8,76,Control,Ames 31771,UGA-SAM1-078,6099,492.5,185,0.76,0.51,NA,NA,15,21,NA,NA,3.885205139,230,71,143,173,158,8,287,136,36,NA,NA,40,145.07,19.589,200,0.45,0.34,23.48397547,,NA
2016,3,8,83,Control,Ames 31778,UGA-SAM1-086,5093,462.5,150,0.62,0.5,NA,NA,25,21,NA,NA,4.964428789,228,69,205,206,205.5,1,287,136,46,NA,NA,51.11111111,168.06,10.691,200,1.22,0.82,31.07937864,,NA
2016,3,8,83,Saline,Ames 31778,UGA-SAM1-086,14093,462.5,505,11.85,8.68,NA,NA,3,2,NA,NA,0.539611825,242,83,87,65,76,NA,277,126,5,0.539611825,100,5.555555556,NA,5.77,200,0.058,0.019,NA,,NA
2016,3,8,84,Control,Ames 31779,UGA-SAM1-087,6095,472.5,185,0.76,0.54,NA,NA,15,21,NA,NA,3.885205139,232,73,210,158,184,1,287,136,36,NA,NA,40,177.97,8.85,200,1.51,1.11,37.13771593,,NA
2016,3,8,84,Saline,Ames 31779,UGA-SAM1-087,14097,482.5,505,11.93,8.98,NA,NA,5,7,NA,NA,1.29506838,239,80,76,61,68.5,NA,277,126,9,0.971301285,75,10,142.78,10.332,200,0.06,0.03,NA,,NA
2016,3,8,9,Saline,Ames 31703,UGA-SAM1-010,13092,457.5,470,11.57,9.42,NA,NA,2,2,NA,NA,0.43168946,258,99,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,200,NA,0,NA,,NA
2016,3,8,91,Control,Ames 31787,UGA-SAM1-095,5099,492.5,150,0.65,0.44,NA,NA,23,35,NA,NA,6.259497168,228,69,142,119,130.5,1,287,136,58,NA,NA,64.44444444,146.07,13.793,200,1.79,1.35,29.23860304,,NA
2016,3,8,92,Saline,Ames 31788,UGA-SAM1-096,13094,467.5,470,11.56,9.55,NA,NA,13,3,NA,NA,1.726757839,230,71,57,51,54,NA,287,136,4,0.43168946,25,4.444444444,NA,9.606,200,0.041,0.022,NA,,NA
2016,3,9,104,Control,Ames 31800,UGA-SAM1-108,7093,462.5,220,0.99,0.75,NA,NA,18,22,NA,NA,4.316894599,228,69,122,125,123.5,1,272,121,40,NA,NA,44.44444444,158.27,9.024,200,0.52,0.15,32.38125598,,NA
2016,3,9,106,Control,Ames 31802,UGA-SAM1-110,8095,472.5,255,1.49,1.5,NA,NA,26,28,NA,NA,5.827807708,230,71,136,135,135.5,1,287,136,54,NA,NA,60,139.07,13.122,200,1.86,1.21,29.57207625,,NA
2016,3,9,108,Saline,Ames 31804,UGA-SAM1-112,15096,477.5,540,11.61,7.39,NA,NA,6,3,NA,NA,0.971301285,241,82,32,57,44.5,NA,287,136,2,0.21584473,22.22222222,2.222222222,NA,NA,200,0.008,0,NA,,NA
2016,3,9,12,Saline,Ames 31706,UGA-SAM1-013,15097,482.5,540,11.69,7.42,NA,NA,0,3,NA,NA,0.323767095,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,200,NA,0,NA,,NA
2016,3,9,127,Control,Ames 31823,UGA-SAM1-131,8092,457.5,255,1.53,1.56,NA,NA,32,27,NA,NA,6.367419533,228,69,112,116,114,1,272,121,59,NA,NA,65.55555556,163.42,7.062,200,1.45,0.99,38.87500332,,NA
2016,3,9,127,Saline,Ames 31823,UGA-SAM1-131,16092,457.5,575,10.88,7.13,NA,NA,1,2,NA,NA,0.323767095,221,62,NA,34,34,NA,277,126,2,0.21584473,66.66666667,2.222222222,NA,NA,200,0.081,0.044,NA,,NA
2016,3,9,135,Saline,Ames 31831,UGA-SAM1-139,15092,457.5,540,11.25,7.53,NA,NA,4,3,NA,NA,0.755456555,239,80,45,72,58.5,NA,287,136,2,0.21584473,28.57142857,2.222222222,NA,4.823,100,0.023,0.006,NA,100 seed count,NA
2016,3,9,152,Saline,Ames 31848,UGA-SAM1-156,15095,472.5,540,11.52,7.39,NA,NA,3,7,NA,NA,1.07922365,242,83,NA,54,54,NA,287,136,8,0.86337892,80,8.888888889,NA,0.826,100,0.067,0.002,NA,100 seed count,NA
2016,3,9,166,Saline,Ames 31862,UGA-SAM1-170,15099,492.5,540,11.85,7.55,NA,NA,0,1,NA,NA,0.107922365,258,99,NA,55,55,NA,277,126,1,0.107922365,100,1.111111111,NA,NA,200,0.003,0,NA,,NA
2016,3,9,176,Control,Ames 31872,UGA-SAM1-180,7095,472.5,220,0.97,0.71,NA,NA,26,34,NA,NA,6.475341898,226,67,166,169,167.5,3,287,136,60,NA,NA,66.66666667,205.01,6.154,200,0.74,0.22,38.86320102,,NA
2016,3,9,206,Control,Ames 31904,UGA-SAM1-212,8098,487.5,255,1.49,1.47,NA,NA,23,22,NA,NA,4.856506424,230,71,178,117,147.5,2,272,121,45,NA,NA,50,178.47,8.408,200,0.69,0.43,35.5077471,,NA
2016,3,9,21,Control,Ames 31715,UGA-SAM1-022,8099,492.5,255,1.5,1.47,NA,NA,28,30,NA,NA,6.259497168,221,62,144,115,129.5,2,287,136,58,NA,NA,64.44444444,213.58,5.919,200,1.05,0.63,44.8285326,,NA
2016,3,9,212,Control,Ames 31910,UGA-SAM1-218,8093,462.5,255,1.51,1.54,NA,NA,26,23,NA,NA,5.288195883,232,73,153,150,151.5,1,287,136,49,NA,NA,54.44444444,183.42,6.064,200,1.04,0.38,34.92440949,,NA
2016,3,9,225,Saline,Ames 31923,UGA-SAM1-231,16095,472.5,575,11.25,6.88,NA,NA,7,6,NA,NA,1.402990745,252,93,65,44,54.5,NA,287,136,5,0.539611825,38.46153846,5.555555556,NA,NA,200,0.012,0.001,NA,,NA
2016,3,9,226,Saline,Ames 31924,UGA-SAM1-232,16094,467.5,575,11.13,6.95,NA,NA,5,5,NA,NA,1.07922365,230,71,NA,31,31,NA,272,121,5,0.539611825,50,5.555555556,NA,NA,200,0.014,0,NA,,NA
2016,3,9,235,Control,Ames 31934,UGA-SAM1-242,7099,492.5,220,0.97,0.68,NA,NA,20,30,NA,NA,5.396118248,230,71,151,155,153,1,287,136,50,NA,NA,55.55555556,180.04,6.282,200,1.22,0.75,39.66061249,,NA
2016,3,9,24,Saline,Ames 31718,UGA-SAM1-025,15098,487.5,540,11.77,7.48,NA,NA,3,0,NA,NA,0.323767095,232,73,NA,49,49,NA,287,136,1,0.107922365,33.33333333,1.111111111,NA,NA,200,0.005,0.001,NA,,NA
2016,3,9,26,Saline,Ames 31720,UGA-SAM1-027,16093,462.5,575,11.01,7.03,NA,NA,6,2,NA,NA,0.86337892,246,87,56,54,55,NA,287,136,3,0.323767095,37.5,3.333333333,NA,NA,200,0.039,0.014,NA,,NA
2016,3,9,264,Saline,Ames 31964,UGA-SAM1-272,15093,462.5,540,11.35,7.47,NA,NA,5,1,NA,NA,0.64753419,246,87,68,85,76.5,NA,287,136,2,0.21584473,33.33333333,2.222222222,NA,8.936,200,0.031,0.011,NA,,NA
2016,3,9,265,Control,Ames 31965,UGA-SAM1-273,8097,482.5,255,1.49,1.48,NA,NA,26,33,NA,NA,6.367419533,229,70,148,145,146.5,1,287,136,59,NA,NA,65.55555556,145.37,14.588,200,1.81,1.31,30.50811012,,NA
2016,3,9,268,Control,Ames 31968,UGA-SAM1-276,7094,467.5,220,0.97,0.73,NA,NA,27,28,NA,NA,5.935730073,227,68,139,154,146.5,1,287,136,55,NA,NA,61.11111111,201.31,6.096,200,0.19,NA,NA,no air,NA
2016,3,9,269,Saline,Ames 31969,UGA-SAM1-277,16098,487.5,575,11.58,6.87,NA,NA,4,4,NA,NA,0.86337892,221,62,NA,71,71,NA,287,136,11,1.187146015,NA,12.22222222,NA,10.046,200,0.069,0.041,30.86069493,,NA
2016,3,9,27,Saline,Ames 31721,UGA-SAM1-028,16096,477.5,575,11.36,6.85,NA,NA,0,4,NA,NA,0.43168946,252,93,NA,49,49,NA,287,136,5,0.539611825,NA,5.555555556,NA,NA,200,0.029,0.001,NA,,NA
2016,3,9,277,Control,Ames 31978,UGA-SAM1-286,7098,487.5,220,0.96,0.69,NA,NA,23,30,NA,NA,5.719885343,228,69,132,130,131,4,287,136,53,NA,NA,58.88888889,171.6,8.31,200,0.76,0.45,41.02955272,,NA
2016,3,9,36,Saline,Ames 31731,UGA-SAM1-038,15100,497.5,540,11.92,7.63,NA,NA,3,0,NA,NA,0.323767095,239,80,NA,60,60,NA,277,126,1,0.107922365,33.33333333,1.111111111,NA,NA,200,0.005,0.001,NA,,NA
2016,3,9,38,Saline,Ames 31733,UGA-SAM1-040,16099,492.5,575,11.69,6.91,NA,NA,7,11,NA,NA,1.942602569,239,80,18,58,38,NA,277,126,16,1.726757839,88.88888889,17.77777778,131.17,9.404,200,0.306,0.106,26.63908339,,NA
2016,3,9,43,Control,Ames 31738,UGA-SAM1-045,8096,477.5,255,1.49,1.49,NA,NA,34,26,NA,NA,6.475341898,228,69,166,167,166.5,1,287,136,60,NA,NA,66.66666667,171.56,7.282,200,0.59,0.42,43.57403219,,NA
2016,3,9,51,Control,Ames 31746,UGA-SAM1-053,7092,457.5,220,1,0.77,NA,NA,29,26,NA,NA,5.935730073,232,73,112,151,131.5,3,287,136,55,NA,NA,61.11111111,161.36,7.184,200,0.62,0.38,42.10945591,,NA
