"Year","Rep","Blk","Treatment","Name","x","y","salinity_0_6","salinity_6_24","salt_avg","oil_perc"
"2016","1c","5c","Control","SAM112",87.5,80,0,0.16,0.08,27.60295754
"2016","1s","5s","Saline","SAM121",72.5,400,5.95,6.33,6.14,32.91819487
"2016","1c","5c","Control","SAM122",52.5,115,0,0.08,0.04,42.78731801
"2016","1s","5s","Saline","SAM136",72.5,435,6.29,6.53,6.41,34.19205615
"2016","1c","5c","Control","SAM140",52.5,80,0,0,0,35.66358271
"2016","1c","5c","Control","SAM150",67.5,115,0,0.29,0.14,33.44533121
"2016","1s","5s","Saline","SAM160",82.5,435,6.58,6.96,6.77,27.79643901
"2016","1s","5s","Saline","SAM161",57.5,435,5.83,5.92,5.88,35.54662123
"2016","1c","5c","Control","SAM017",82.5,115,0,0.56,0.28,34.43626017
"2016","1s","5s","Saline","SAM194",62.5,435,5.99,6.12,6.06,32.9116284
"2016","1s","5s","Saline","SAM196",52.5,400,5.39,5.57,5.48,28.48367401
"2016","1s","5s","Saline","SAM201",67.5,435,6.14,6.32,6.23,21.54095228
"2016","1c","5c","Control","SAM205",72.5,80,0,0,0,41.00037189
"2016","1c","5c","Control","SAM221",57.5,115,0,0.14,0.07,29.71235511
"2016","1c","5c","Control","SAM224",62.5,115,0,0.21,0.1,45.5377434
"2016","1s","5s","Saline","SAM268",57.5,400,5.53,5.76,5.64,21.08696804
"2016","1c","5c","Control","SAM273",77.5,115,0,0.47,0.23,30.30084588
"2016","1c","5c","Control","SAM279",72.5,115,0,0.38,0.19,38.07987425
"2016","1s","5s","Saline","SAM282",92.5,400,6.46,7.12,6.79,36.81752835
"2016","1s","5s","Saline","SAM287",62.5,400,5.67,5.94,5.8,36.8958144
"2016","1c","5c","Control","SAM033",62.5,80,0,0,0,38.89711148
"2016","1c","5c","Control","SAM040",87.5,115,0,0.67,0.34,33.03703507
"2016","1s","5s","Saline","SAM042",87.5,400,6.34,6.93,6.64,37.55061912
"2016","1c","5c","Control","SAM072",92.5,80,0,0.24,0.12,32.57846105
"2016","1s","5s","Saline","SAM086",67.5,400,5.82,6.14,5.98,29.55359515
"2016","1c","6c","Control","SAM125",72.5,185,0.81,0.95,0.88,39.60597862
"2016","1c","6c","Control","SAM126",57.5,150,0.09,0.34,0.22,38.75609625
"2016","1c","6c","Control","SAM130",77.5,185,0.89,1.05,0.97,34.94423494
"2016","1c","6c","Control","SAM142",62.5,185,0.65,0.81,0.73,37.8850004
"2016","1s","6s","Saline","SAM149",92.5,470,7.05,7.02,7.04,38.47876386
"2016","1s","6s","Saline","SAM165",57.5,505,6.3,6.1,6.2,35.94541392
"2016","1s","6s","Saline","SAM168",62.5,505,6.46,6.17,6.31,33.32323876
"2016","1c","6c","Control","SAM174",67.5,185,0.73,0.87,0.8,41.6288295
"2016","1s","6s","Saline","SAM184",67.5,505,6.63,6.25,6.44,30.93031915
"2016","1s","6s","Saline","SAM186",87.5,470,6.95,6.84,6.89,41.66200559
"2016","1c","6c","Control","SAM218",57.5,185,0.58,0.76,0.67,36.80078115
"2016","1s","6s","Saline","SAM220",67.5,470,6.45,6.17,6.31,30.52583983
"2016","1s","6s","Saline","SAM221",72.5,470,6.59,6.32,6.46,24.30465172
"2016","1s","6s","Saline","SAM229",52.5,470,6,5.82,5.91,21.20792552
"2016","1s","6s","Saline","SAM231",87.5,505,7.18,6.73,6.96,30.87064941
"2016","1c","6c","Control","SAM239",87.5,150,0.66,0.93,0.8,39.65243935
"2016","1c","6c","Control","SAM253",92.5,150,0.77,1.08,0.92,26.16763282
"2016","1s","6s","Saline","SAM258",77.5,470,6.72,6.48,6.6,34.77789297
"2016","1c","6c","Control","SAM265",82.5,150,0.56,0.79,0.68,36.41882856
"2016","1c","6c","Control","SAM275",62.5,150,0.18,0.39,0.29,32.81505204
"2016","1c","6c","Control","SAM278",87.5,185,1.05,1.31,1.18,43.209754
"2016","1c","6c","Control","SAM280",77.5,150,0.47,0.66,0.56,32.5038739
"2016","1c","6c","Control","SAM035",52.5,185,0.51,0.72,0.62,38.92576607
"2016","1c","6c","Control","SAM057",52.5,150,0.01,0.3,0.16,42.46849359
"2016","1c","6c","Control","SAM061",67.5,150,0.28,0.46,0.37,35.15166105
"2016","1s","6s","Saline","SAM090",82.5,470,6.84,6.65,6.74,27.74697901
"2016","1s","6s","Saline","SAM091",77.5,505,6.93,6.46,6.7,28.5628456
"2016","1c","7c","Control","SAM011",72.5,220,1.14,1.72,1.43,36.40172373
"2016","1c","7c","Control","SAM104",57.5,220,1.01,1.51,1.26,38.30189683
"2016","1s","7s","Saline","SAM133",77.5,575,7.8,7.45,7.62,32.95185205
"2016","1c","7c","Control","SAM014",87.5,220,1.26,1.95,1.6,40.62671169
"2016","1s","7s","Saline","SAM015",57.5,540,6.38,6.61,6.5,41.19411326
"2016","1s","7s","Saline","SAM153",67.5,575,7.41,7.37,7.39,31.83148335
"2016","1c","7c","Control","SAM154",77.5,255,1.83,2.59,2.21,42.7585565
"2016","1c","7c","Control","SAM160",62.5,220,1.06,1.57,1.31,35.89838056
"2016","1c","7c","Control","SAM018",52.5,220,0.96,1.45,1.21,41.71444542
"2016","1c","7c","Control","SAM175",67.5,220,1.1,1.64,1.37,34.09427502
"2016","1c","7c","Control","SAM177",62.5,255,1.74,2.43,2.08,26.89078308
"2016","1s","7s","Saline","SAM185",82.5,540,7.38,6.93,7.15,36.86556434
"2016","1c","7c","Control","SAM197",72.5,255,1.8,2.54,2.17,39.88187405
"2016","1c","7c","Control","SAM198",57.5,255,1.71,2.37,2.04,38.69557122
"2016","1s","7s","Saline","SAM203",72.5,575,7.61,7.41,7.51,21.95116144
"2016","1c","7c","Control","SAM213",82.5,220,1.22,1.87,1.54,42.27921439
"2016","1s","7s","Saline","SAM026",62.5,540,6.59,6.67,6.63,30.1504298
"2016","1c","7c","Control","SAM259",77.5,220,1.18,1.79,1.48,32.79998939
"2016","1s","7s","Saline","SAM274",57.5,575,7,7.29,7.14,38.68648822
"2016","1c","7c","Control","SAM289",52.5,255,1.67,2.32,1.99,29.44593553
"2016","1c","7c","Control","SAM041",82.5,255,1.85,2.64,2.24,41.75191033
"2016","1s","7s","Saline","SAM063",67.5,540,6.8,6.73,6.77,30.55852976
"2016","1s","7s","Saline","SAM064",82.5,575,8,7.49,7.74,27.18058283
"2016","1c","7c","Control","SAM071",92.5,220,1.29,2.03,1.66,33.32598475
"2016","1s","7s","Saline","SAM081",62.5,575,7.2,7.33,7.27,36.47413747
"2016","1s","7s","Saline","SAM009",52.5,540,6.18,6.57,6.38,28.79111842
"2016","1c","7c","Control","SAM087",67.5,255,1.77,2.49,2.13,35.65988024
"2016","1s","7s","Saline","SAM096",87.5,540,7.57,7,7.28,42.583949
"2016","1s","7s","Saline","SAM103",77.5,540,7.19,6.86,7.03,33.06132213
"2016","1c","8c","Control","SAM108",102.5,10,0,0,0,38.73145045
"2016","1s","8s","Saline","SAM122",97.5,365,5.83,6.26,6.04,39.37649561
"2016","1c","8c","Control","SAM145",107.5,45,0,0,0,32.31431304
"2016","1c","8c","Control","SAM153",97.5,10,0,0,0,36.39174161
"2016","1c","8c","Control","SAM165",97.5,45,0,0,0,37.82927607
"2016","1c","8c","Control","SAM178",122.5,45,0,0,0,41.85378312
"2016","1s","8s","Saline","SAM183",107.5,330,4.71,5.12,4.92,27.02648954
"2016","1c","8c","Control","SAM187",127.5,45,0,0,0,29.27365403
"2016","1s","8s","Saline","SAM198",132.5,330,4.79,5.12,4.96,40.50275464
"2016","1s","8s","Saline","SAM199",102.5,330,4.69,5.1,4.89,40.02686385
"2016","1c","8c","Control","SAM209",107.5,10,0,0,0,38.10250412
"2016","1s","8s","Saline","SAM212",117.5,365,6.01,6.48,6.24,28.46712427
"2016","1s","8s","Saline","SAM214",127.5,330,4.78,5.13,4.96,34.48584718
"2016","1s","8s","Saline","SAM023",112.5,365,5.97,6.44,6.2,37.46088499
"2016","1c","8c","Control","SAM226",127.5,10,0,0,0,33.65267236
"2016","1s","8s","Saline","SAM230",97.5,330,4.67,5.08,4.88,33.92478687
"2016","1s","8s","Saline","SAM025",107.5,365,5.92,6.39,6.15,39.2705062
"2016","1s","8s","Saline","SAM250",122.5,365,6.05,6.51,6.28,39.41030961
"2016","1s","8s","Saline","SAM254",117.5,330,4.74,5.14,4.94,28.2567858
"2016","1c","8c","Control","SAM269",132.5,10,0,0,0,36.8814803
"2016","1c","8c","Control","SAM270",117.5,10,0,0,0,23.48220442
"2016","1c","8c","Control","SAM274",112.5,10,0,0,0,34.02386406
"2016","1s","8s","Saline","SAM031",122.5,330,4.76,5.14,4.95,39.61475999
"2016","1s","8s","Saline","SAM037",127.5,365,6.09,6.53,6.31,31.38472577
"2016","1c","8c","Control","SAM038",137.5,10,0,0,0,29.68761621
"2016","1c","8c","Control","SAM055",117.5,45,0,0,0,41.94769296
"2016","1c","8c","Control","SAM065",132.5,45,0,0,0,31.3604503
"2016","1s","8s","Saline","SAM067",112.5,330,4.73,5.13,4.93,36.27296799
"2016","1s","8s","Saline","SAM076",102.5,365,5.88,6.33,6.11,31.24115362
"2016","1c","8c","Control","SAM079",112.5,45,0,0,0,35.74752949
"2016","1s","8s","Saline","SAM094",132.5,365,6.13,6.53,6.33,31.00568907
"2016","1c","8c","Control","SAM101",122.5,10,0,0,0,33.5187251
"2016","1c","9c","Control","SAM116",112.5,115,0.44,1.22,0.83,33.59856631
"2016","1c","9c","Control","SAM013",117.5,115,0.53,1.33,0.93,40.882494
"2016","1c","9c","Control","SAM133",122.5,80,0,0.68,0.34,43.47977833
"2016","1s","9s","Saline","SAM139",112.5,435,7.3,8.2,7.75,33.67275244
"2016","1c","9c","Control","SAM156",107.5,115,0.34,1.11,0.73,25.09050374
"2016","1c","9c","Control","SAM162",102.5,115,0.25,0.99,0.62,38.07526481
"2016","1s","9s","Saline","SAM173",97.5,435,6.97,7.62,7.3,38.17934638
"2016","1s","9s","Saline","SAM177",102.5,435,7.09,7.83,7.46,23.0174749
"2016","1c","9c","Control","SAM206",137.5,80,0,0.87,0.44,41.21914973
"2016","1c","9c","Control","SAM211",112.5,80,0,0.54,0.27,37.58575759
"2016","1c","9c","Control","SAM214",132.5,80,0,0.81,0.41,35.74042598
"2016","1c","9c","Control","SAM228",122.5,115,0.62,1.44,1.03,33.71948301
"2016","1s","9s","Saline","SAM228",107.5,400,6.8,7.65,7.22,24.96792663
"2016","1c","9c","Control","SAM246",127.5,115,0.71,1.54,1.12,38.64742532
"2016","1s","9s","Saline","SAM247",107.5,435,7.2,8.03,7.62,32.32181828
"2016","1s","9s","Saline","SAM252",117.5,400,6.97,7.88,7.42,37.67742278
"2016","1s","9s","Saline","SAM273",122.5,400,7.05,7.94,7.5,24.92697435
"2016","1s","9s","Saline","SAM275",127.5,400,7.11,7.96,7.54,33.36690647
"2016","1s","9s","Saline","SAM033",112.5,400,6.89,7.78,7.34,32.94964601
"2016","1s","9s","Saline","SAM049",97.5,400,6.58,7.31,6.94,40.82728361
"2016","1c","9c","Control","SAM050",132.5,115,0.8,1.64,1.22,41.09303994
"2016","1c","9c","Control","SAM053",97.5,80,0,0.31,0.16,41.20988506
"2016","1c","9c","Control","SAM056",107.5,80,0,0.46,0.23,32.02663902
"2016","1c","9c","Control","SAM006",117.5,80,0,0.61,0.3,30.52982419
"2016","1c","9c","Control","SAM086",102.5,80,0,0.39,0.2,30.24911126
"2016","1c","9c","Control","SAM100",97.5,115,0.15,0.88,0.52,30.00797915
"2016","2c","1c","Control","SAM106",212.5,185,2.1,1.87,1.99,35.38418396
"2016","2c","1c","Control","SAM119",192.5,150,2.18,2.56,2.37,36.50882204
"2016","2c","1c","Control","SAM122",207.5,185,2.15,2,2.08,39.99599134
"2016","2c","1c","Control","SAM131",222.5,150,1.91,1.84,1.88,40.67009068
"2016","2c","1c","Control","SAM138",202.5,150,2.09,2.31,2.2,34.25747592
"2016","2c","1c","Control","SAM141",192.5,185,2.3,2.43,2.37,41.38482131
"2016","2c","1c","Control","SAM165",187.5,185,2.36,2.58,2.47,38.13950383
"2016","2c","1c","Control","SAM169",222.5,185,2.01,1.63,1.82,41.83573973
"2016","2s","1s","Saline","SAM199",217.5,470,7.94,9.1,8.52,35.37551509
"2016","2c","1c","Control","SAM219",217.5,185,2.05,1.75,1.9,28.36875848
"2016","2c","1c","Control","SAM244",197.5,150,2.13,2.44,2.29,39.45419572
"2016","2s","1s","Saline","SAM262",222.5,505,7.68,9.19,8.43,30.04379097
"2016","2s","1s","Saline","SAM268",192.5,505,7.91,9.07,8.49,20.26698451
"2016","2s","1s","Saline","SAM280",222.5,470,7.92,9.13,8.53,26.74667092
"2016","2c","1c","Control","SAM289",207.5,150,2.04,2.19,2.12,29.71211515
"2016","2c","1c","Control","SAM035",212.5,150,2,2.07,2.04,40.19840951
"2016","2c","1c","Control","SAM081",197.5,185,2.25,2.29,2.27,38.06221438
"2016","2c","1c","Control","SAM098",217.5,150,1.95,1.96,1.96,22.00042545
"2016","2c","1c","Control","SAM100",202.5,185,2.2,2.14,2.17,33.08586977
"2016","2c","10c","Control","SAM129",317.5,220,1.19,0.61,0.9,23.28190855
"2016","2s","10s","Saline","SAM137",292.5,540,6.29,8.37,7.33,34.25837321
"2016","2c","10c","Control","SAM142",302.5,220,1.21,0.55,0.88,37.02678311
"2016","2c","10c","Control","SAM145",277.5,255,1.81,1.26,1.54,34.3314526
"2016","2c","10c","Control","SAM156",292.5,255,1.74,1.18,1.46,32.77405457
"2016","2c","10c","Control","SAM177",297.5,220,1.24,0.55,0.9,33.04063187
"2016","2c","10c","Control","SAM210",312.5,220,1.2,0.58,0.89,43.49724595
"2016","2c","10c","Control","SAM224",297.5,255,1.73,1.17,1.45,46.19122592
"2016","2c","10c","Control","SAM248",307.5,255,1.73,1.19,1.46,25.46552365
"2016","2c","10c","Control","SAM251",282.5,255,1.78,1.23,1.5,34.29175757
"2016","2c","10c","Control","SAM029",292.5,220,1.27,0.56,0.92,25.90905473
"2016","2c","10c","Control","SAM031",287.5,220,1.3,0.59,0.95,40.58851713
"2016","2c","10c","Control","SAM058",287.5,255,1.76,1.2,1.48,36.23224262
"2016","2c","10c","Control","SAM060",302.5,255,1.73,1.18,1.46,34.40613536
"2016","2c","10c","Control","SAM062",282.5,220,1.35,0.63,0.99,37.55166636
"2016","2c","10c","Control","SAM068",307.5,220,1.2,0.56,0.88,26.24970179
"2016","2s","10s","Saline","SAM074",312.5,540,6.57,8.34,7.46,26.96750903
"2016","2c","10c","Control","SAM094",277.5,220,1.39,0.67,1.03,28.72309938
"2016","2s","10s","Saline","SAM096",287.5,540,6.33,8.42,7.38,41.24959983
"2016","2c","10c","Control","SAM103",312.5,255,1.74,1.22,1.48,41.60793186
"2016","2s","11s","Saline","SAM117",362.5,330,4.98,5.07,5.03,35.50284128
"2016","2s","11s","Saline","SAM145",327.5,330,5.07,4.95,5.01,32.62464122
"2016","2s","11s","Saline","SAM148",322.5,330,5.04,4.95,5,35.24154075
"2016","2c","11c","Control","SAM158",357.5,10,0,0,0,31.8272293
"2016","2s","11s","Saline","SAM160",327.5,365,6.9,7.06,6.98,29.27388535
"2016","2c","11c","Control","SAM163",352.5,45,0,0,0,37.45436671
"2016","2c","11c","Control","SAM171",327.5,45,0,0,0,37.20198015
"2016","2c","11c","Control","SAM175",342.5,10,0,0,0,34.80992131
"2016","2c","11c","Control","SAM176",352.5,10,0,0,0,37.23618491
"2016","2s","11s","Saline","SAM179",337.5,330,5.12,4.95,5.04,35.26612732
"2016","2c","11c","Control","SAM180",337.5,10,0,0,0,38.39614117
"2016","2s","11s","Saline","SAM191",347.5,330,5.1,4.98,5.04,34.00212427
"2016","2c","11c","Control","SAM193",342.5,45,0,0,0,39.62419652
"2016","2s","11s","Saline","SAM193",347.5,365,6.88,7.07,6.97,36.74017258
"2016","2s","11s","Saline","SAM205",342.5,330,5.12,4.97,5.04,39.89985694
"2016","2s","11s","Saline","SAM021",332.5,365,6.91,7.06,6.98,37.01597444
"2016","2c","11c","Control","SAM211",337.5,45,0,0,0,39.58849381
"2016","2c","11c","Control","SAM257",332.5,45,0,0,0,32.55074623
"2016","2s","11s","Saline","SAM265",357.5,365,6.79,7.11,6.95,35.13756092
"2016","2c","11c","Control","SAM274",322.5,45,0,0,0,40.35063789
"2016","2s","11s","Saline","SAM028",342.5,365,6.91,7.06,6.98,20.2535809
"2016","2c","11c","Control","SAM036",357.5,45,0,0,0,37.11070867
"2016","2s","11s","Saline","SAM037",352.5,330,5.07,5.01,5.04,35.92904326
"2016","2s","11s","Saline","SAM047",352.5,365,6.84,7.09,6.96,38.50574713
"2016","2s","11s","Saline","SAM058",357.5,330,5.03,5.04,5.04,35.71246006
"2016","2c","11c","Control","SAM061",347.5,10,0,0,0,34.92747848
"2016","2s","11s","Saline","SAM061",322.5,365,6.87,7.07,6.97,33.9731286
"2016","2c","11c","Control","SAM063",322.5,10,0,0,0,35.34826267
"2016","2s","11s","Saline","SAM064",332.5,330,5.1,4.95,5.03,27.99893787
"2016","2c","11c","Control","SAM066",327.5,10,0,0,0,34.97633734
"2016","2c","11c","Control","SAM082",347.5,45,0,0,0,20.03103366
"2016","2c","11c","Control","SAM088",332.5,10,0,0,0,34.44707195
"2016","2c","11c","Control","SAM091",362.5,10,0,0,0,29.40124046
"2016","2s","12s","Saline","SAM123",352.5,435,9.17,9.66,9.41,29.7911241
"2016","2c","12c","Control","SAM013",337.5,115,0.37,0.62,0.5,37.63680193
"2016","2c","12c","Control","SAM125",347.5,80,0,0.2,0.1,37.68134508
"2016","2s","12s","Saline","SAM125",362.5,400,8.09,8.92,8.5,33.94442967
"2016","2c","12c","Control","SAM127",357.5,115,0.31,0.57,0.44,23.06101812
"2016","2s","12s","Saline","SAM141",342.5,435,9.16,9.67,9.41,30.76660443
"2016","2c","12c","Control","SAM157",362.5,80,0,0.18,0.09,34.6629064
"2016","2s","12s","Saline","SAM180",337.5,400,8.29,8.91,8.6,35.99904169
"2016","2s","12s","Saline","SAM185",332.5,400,8.32,8.93,8.62,44.2913575
"2016","2c","12c","Control","SAM191",357.5,80,0,0.19,0.1,31.10980997
"2016","2c","12c","Control","SAM192",337.5,80,0,0.23,0.12,36.22671719
"2016","2c","12c","Control","SAM197",342.5,80,0,0.21,0.1,40.50504511
"2016","2s","12s","Saline","SAM214",352.5,400,8.18,8.89,8.54,38.94124847
"2016","2s","12s","Saline","SAM224",342.5,400,8.26,8.9,8.58,37.71476564
"2016","2c","12c","Control","SAM023",332.5,115,0.4,0.64,0.52,40.22959252
"2016","2s","12s","Saline","SAM253",327.5,400,8.35,8.96,8.66,25.77496156
"2016","2s","12s","Saline","SAM255",347.5,400,8.22,8.89,8.55,25.13421039
"2016","2c","12c","Control","SAM264",322.5,80,0,0.27,0.14,43.60224539
"2016","2c","12c","Control","SAM271",347.5,115,0.34,0.6,0.47,35.14079422
"2016","2s","12s","Saline","SAM275",322.5,400,8.37,8.99,8.68,35.0928636
"2016","2c","12c","Control","SAM279",342.5,115,0.35,0.61,0.48,38.68105644
"2016","2c","12c","Control","SAM283",327.5,80,0,0.26,0.13,30.76283384
"2016","2s","12s","Saline","SAM040",357.5,435,9.17,9.66,9.41,30.1262048
"2016","2c","12c","Control","SAM045",352.5,115,0.32,0.58,0.45,43.66044826
"2016","2s","12s","Saline","SAM069",347.5,435,9.16,9.66,9.41,26.08647333
"2016","2c","12c","Control","SAM007",332.5,80,0,0.24,0.12,41.39644212
"2016","2s","12s","Saline","SAM095",357.5,400,8.14,8.9,8.52,27.74175562
"2016","2c","12c","Control","SAM096",352.5,80,0,0.19,0.1,45.20975087
"2016","2c","13c","Control","SAM115",332.5,150,0.82,0.85,0.84,41.40569726
"2016","2c","13c","Control","SAM144",357.5,150,0.7,0.78,0.74,40.05607276
"2016","2c","13c","Control","SAM155",332.5,185,1.02,0.76,0.89,40.48170683
"2016","2c","13c","Control","SAM170",337.5,150,0.79,0.85,0.82,27.69987995
"2016","2c","13c","Control","SAM186",327.5,185,1.04,0.75,0.9,40.28500388
"2016","2c","13c","Control","SAM190",327.5,150,0.85,0.85,0.85,36.26952026
"2016","2c","13c","Control","SAM200",362.5,150,0.68,0.75,0.72,35.47787729
"2016","2c","13c","Control","SAM022",352.5,150,0.72,0.8,0.76,44.92871526
"2016","2c","13c","Control","SAM240",347.5,185,0.96,0.75,0.86,24.17538535
"2016","2c","13c","Control","SAM278",347.5,150,0.74,0.83,0.78,42.72327533
"2016","2c","13c","Control","SAM282",357.5,185,0.92,0.72,0.82,34.64400992
"2016","2c","13c","Control","SAM040",342.5,185,0.98,0.76,0.87,34.02600176
"2016","2c","13c","Control","SAM050",337.5,185,1,0.76,0.88,40.0662146
"2016","2s","13s","Saline","SAM063",332.5,470,9.27,9.44,9.36,29.5302049
"2016","2c","13c","Control","SAM065",322.5,185,1.07,0.73,0.9,33.00088002
"2016","2c","13c","Control","SAM078",352.5,185,0.94,0.74,0.84,24.10401387
"2016","2c","14c","Control","SAM113",347.5,220,1.15,0.71,0.93,29.88851432
"2016","2c","14c","Control","SAM143",327.5,255,1.77,1.31,1.54,36.37549827
"2016","2c","14c","Control","SAM017",342.5,255,1.77,1.38,1.57,35.98709712
"2016","2c","14c","Control","SAM166",322.5,220,1.19,0.63,0.91,38.03783511
"2016","2c","14c","Control","SAM187",322.5,255,1.76,1.28,1.52,30.45319386
"2016","2c","14c","Control","SAM204",332.5,255,1.77,1.34,1.56,32.03361478
"2016","2c","14c","Control","SAM212",332.5,220,1.18,0.68,0.93,34.09933441
"2016","2c","14c","Control","SAM216",357.5,255,1.72,1.42,1.57,39.41600596
"2016","2c","14c","Control","SAM231",362.5,220,1.09,0.71,0.9,35.80063065
"2016","2c","14c","Control","SAM241",352.5,255,1.74,1.41,1.57,38.58168284
"2016","2c","14c","Control","SAM245",352.5,220,1.13,0.72,0.92,36.64573132
"2016","2c","14c","Control","SAM246",337.5,255,1.77,1.36,1.56,37.90166463
"2016","2c","14c","Control","SAM277",357.5,220,1.11,0.71,0.91,38.54270822
"2016","2c","14c","Control","SAM041",342.5,220,1.16,0.7,0.93,40.05506344
"2016","2c","14c","Control","SAM043",327.5,220,1.19,0.66,0.92,26.41420965
"2016","2c","14c","Control","SAM047",347.5,255,1.76,1.4,1.58,37.93995639
"2016","2c","14c","Control","SAM093",337.5,220,1.17,0.69,0.93,28.12186113
"2016","2c","15c","Control","SAM104",387.5,10,0,0,0,40.71086644
"2016","2c","15c","Control","SAM105",372.5,45,0,0,0,41.33537969
"2016","2c","15c","Control","SAM108",367.5,45,0,0,0,33.0593182
"2016","2s","15s","Saline","SAM109",387.5,365,6.45,7.24,6.85,31.09230074
"2016","2c","15c","Control","SAM126",392.8,10,0,0,0,39.3561673
"2016","2c","15c","Control","SAM134",377.5,45,0,0,0,22.38009386
"2016","2c","15c","Control","SAM146",402.5,45,0,0,0,30.04140897
"2016","2s","15s","Saline","SAM152",407.5,330,4.46,5.27,4.86,39.72420403
"2016","2s","15s","Saline","SAM155",382.5,330,4.75,5.18,4.96,26.70355794
"2016","2s","15s","Saline","SAM161",372.5,365,6.62,7.18,6.9,35.79172762
"2016","2s","15s","Saline","SAM165",382.5,365,6.5,7.22,6.86,36.33718613
"2016","2s","15s","Saline","SAM170",402.5,330,4.52,5.25,4.88,20.35147152
"2016","2s","15s","Saline","SAM177",367.5,330,4.93,5.1,5.02,30.09228811
"2016","2c","15c","Control","SAM183",397.5,45,0,0,0,26.27079961
"2016","2c","15c","Control","SAM207",392.8,45,0,0,0,39.23322599
"2016","2c","15c","Control","SAM223",402.5,10,0,0,0,31.7693368
"2016","2s","15s","Saline","SAM274",377.5,330,4.81,5.15,4.98,38.51229947
"2016","2c","15c","Control","SAM288",377.5,10,0,0,0,35.99283059
"2016","2s","15s","Saline","SAM041",392.8,330,4.63,5.23,4.93,39.61112295
"2016","2c","15c","Control","SAM042",367.5,10,0,0,0,37.52791365
"2016","2c","15c","Control","SAM051",407.5,10,0,0,0,36.26441056
"2016","2s","15s","Saline","SAM056",387.5,330,4.69,5.2,4.94,32.98053399
"2016","2s","15s","Saline","SAM057",367.5,365,6.68,7.16,6.92,39.66731481
"2016","2s","15s","Saline","SAM070",397.5,365,6.35,7.26,6.8,21.77700533
"2016","2s","15s","Saline","SAM072",377.5,365,6.56,7.2,6.88,32.3689878
"2016","2s","15s","Saline","SAM076",397.5,330,4.58,5.24,4.91,19.97030123
"2016","2s","15s","Saline","SAM077",402.5,365,6.3,7.26,6.78,33.87701177
"2016","2c","15c","Control","SAM086",382.5,45,0,0,0,30.54515024
"2016","2s","15s","Saline","SAM089",372.5,330,4.87,5.13,5,26.03527037
"2016","2c","15c","Control","SAM010",397.5,10,0,0,0,38.36273312
"2016","2c","16c","Control","SAM109",387.5,115,0.29,0.5,0.4,33.91705686
"2016","2c","16c","Control","SAM114",402.5,115,0.3,0.47,0.38,31.26872247
"2016","2s","16s","Saline","SAM013",392.8,400,7.92,9.01,8.46,33.65836128
"2016","2c","16c","Control","SAM124",377.5,80,0,0.16,0.08,39.17630096
"2016","2c","16c","Control","SAM133",382.5,115,0.29,0.51,0.4,41.92690584
"2016","2s","16s","Saline","SAM133",377.5,400,7.97,8.99,8.48,29.5569216
"2016","2s","16s","Saline","SAM138",407.5,400,7.99,8.93,8.46,30.01994787
"2016","2c","16c","Control","SAM139",397.5,80,0,0.15,0.07,38.11977008
"2016","2c","16c","Control","SAM159",367.5,80,0,0.17,0.09,30.72656624
"2016","2s","16s","Saline","SAM172",382.5,400,7.94,9.01,8.47,37.19360711
"2016","2c","16c","Control","SAM184",372.5,80,0,0.17,0.09,32.77869507
"2016","2c","16c","Control","SAM185",407.5,80,0,0.14,0.07,40.28900809
"2016","2c","16c","Control","SAM203",402.5,80,0,0.14,0.07,27.97707995
"2016","2c","16c","Control","SAM259",387.5,80,0,0.15,0.07,29.44735791
"2016","2c","16c","Control","SAM280",392.8,80,0,0.15,0.07,34.25815747
"2016","2c","16c","Control","SAM285",382.5,80,0,0.16,0.08,30.35432128
"2016","2c","16c","Control","SAM034",397.5,115,0.3,0.48,0.39,41.04956811
"2016","2c","16c","Control","SAM080",372.5,115,0.29,0.53,0.41,37.0486139
"2016","2c","16c","Control","SAM084",392.8,115,0.29,0.49,0.39,23.56122476
"2016","2c","16c","Control","SAM099",377.5,115,0.29,0.52,0.41,33.37906137
"2016","2c","16c","Control","SAM101",367.5,115,0.3,0.55,0.43,32.42868219
"2016","2c","17c","Control","SAM112",387.5,185,0.84,0.62,0.73,26.7029024
"2016","2c","17c","Control","SAM128",382.5,150,0.63,0.66,0.64,32.56462186
"2016","2c","17c","Control","SAM014",387.5,150,0.63,0.64,0.64,40.72636495
"2016","2c","17c","Control","SAM173",377.5,150,0.64,0.68,0.66,41.97168749
"2016","2c","17c","Control","SAM179",377.5,185,0.86,0.64,0.75,36.88992537
"2016","2c","17c","Control","SAM189",407.5,150,0.61,0.59,0.6,37.57281553
"2016","2c","17c","Control","SAM214",382.5,185,0.84,0.63,0.74,36.51029443
"2016","2c","17c","Control","SAM239",392.8,150,0.62,0.63,0.62,37.91936954
"2016","2c","17c","Control","SAM242",372.5,185,0.87,0.66,0.76,40.3445808
"2016","2c","17c","Control","SAM243",392.8,185,0.83,0.61,0.72,33.28763842
"2016","2s","17s","Saline","SAM246",397.5,505,10.29,8.79,9.54,31.07860332
"2016","2c","17c","Control","SAM252",397.5,150,0.62,0.62,0.62,40.15384615
"2016","2c","17c","Control","SAM262",402.5,185,0.82,0.6,0.71,31.38806208
"2016","2c","17c","Control","SAM269",367.5,185,0.88,0.68,0.78,31.84980806
"2016","2c","17c","Control","SAM039",402.5,150,0.61,0.6,0.6,33.91978993
